Location,Bees,Bird,Bryophytes,Butterflies,Carabids,Hoverflies,Isopods,Ladybirds,Macromoths,Grasshoppers_._Crickets,Vascular_plants,Easting,Northing,dominantLandClass,ecologicalStatus,period
SY66,0.774104683,0.768518435,0.62495703,1.094202899,0.688938382,0.908421053,0.596638655,0.520179372,1.070539419,0.669856459,0.724929379,360000,60000,7e,0.767389615,Y00
SY67,0.918079096,0.869336817,0.741483604,1.009345794,0.794655415,0.7830033,0.637209302,0.727699531,1.030368764,0.985507246,0.855409673,360000,70000,8e,0.850190777,Y00
SY68,0.915958451,0.860050851,0.647495362,1.030805687,0.846953938,0.811930406,0.572052402,0.682403433,1.014412683,0.922018349,0.675326881,360000,80000,2e,0.816309858,Y00
SY69,0.677053824,0.782840583,0.60296846,1.009478673,0.38038633,0.745650373,0.358078603,0.377682403,0.948834975,0.52293578,0.663440312,360000,90000,2e,0.642668211,Y00
SY77,0.734618916,0.772172443,0.806806463,1.120772947,0.700074239,0.931578947,0.596638655,0.529147982,1.073956554,0.660287081,0.911370056,370000,70000,7e,0.803402208,Y00
SY78,1.020774315,0.952808049,0.667532468,1.042654028,0.849925706,0.917978459,0.401746725,0.871244635,1.021859236,0.935779817,0.698420785,370000,80000,2e,0.852793111,Y00
SY79,0.78470255,0.796173587,0.638961039,1.052132701,0.552005944,0.828500414,0.283842795,0.515021459,0.972615902,0.729357798,0.639497368,370000,90000,2e,0.708437414,Y00
SY87,0.775022957,0.798203456,0.810931592,1.123188406,0.782479584,0.988421053,0.600840336,0.569506726,1.082255309,0.71291866,0.896716102,380000,70000,7e,0.830953107,Y00
SY88,1.03946102,0.999049901,0.87275566,1.067757009,0.87343635,0.936521022,0.373873874,0.883116883,1.047064532,0.990147783,0.802533403,380000,80000,1e,0.898701585,Y00
SY89,1.013220019,0.952610248,0.74174397,1.087677725,0.809063893,0.933719967,0.379912664,0.845493562,1.023300504,0.903669725,0.691288844,380000,90000,2e,0.85288192,Y00
SY97,0.798845043,0.823282557,0.760733802,1.074766355,0.741721854,0.797197032,0.306306306,0.463203463,1.032993692,0.778325123,0.678292556,390000,70000,1e,0.750515253,Y00
SY98,1.011331445,1.01695832,0.864935065,1.073459716,0.925705795,0.938690969,0.340611354,0.905579399,1.053086716,0.926605505,0.867549669,390000,80000,2e,0.902228541,Y00
SY99,1.011331445,1.005907236,0.85528757,1.085308057,0.921991085,0.956917978,0.349344978,0.909871245,1.039154456,0.903669725,0.836984208,390000,90000,2e,0.897797089,Y00
SZ07,0.785370549,0.826374299,0.914519906,1.060747664,0.771155261,0.788953009,0.603603604,0.562770563,1.065016982,0.812807882,0.910810342,400000,70000,1e,0.827466369,Y00
SZ08,1.012241055,1.025400575,0.768545049,1.049065421,0.885372714,0.916666667,0.376744186,0.976525822,1.082670523,0.990338164,0.882831976,400000,80000,8e,0.906036559,Y00
SZ09,0.932396839,1.010700877,0.856304985,1.068396226,0.940652819,0.932575142,0.306722689,0.99086758,1.044333807,1.025252525,0.909137402,400000,90000,4e,0.910667354,Y00
SZ19,1.017941454,1.024920828,0.849350649,1.078199052,0.985141159,0.941176471,0.336244541,0.931330472,1.075906798,0.912844037,0.892341654,410000,90000,2e,0.91321792,Y00
SZ28,0.768217735,0.596256327,0.894428152,1.089622642,0.557121662,0.729488221,0.596638655,0.543378995,1.051446183,0.717171717,0.930446642,420000,80000,4e,0.770383357,Y00
SZ29,1.059672762,1.036632655,0.906323185,1.072429907,0.994849154,0.930750206,0.369369369,0.943722944,1.093886463,0.935960591,0.89380531,420000,90000,1e,0.930672959,Y00
SZ38,0.953321364,0.935633779,0.907356948,1.087677725,0.870513723,0.882198953,0.541284404,0.800865801,1.088242197,0.961165049,0.881919516,430000,80000,3e,0.900925405,Y00
SZ39,1.058710298,1.035562356,0.944184231,1.060747664,1.009565857,0.899422918,0.45045045,0.904761905,1.098010674,0.960591133,0.848863439,430000,90000,1e,0.933715539,Y00
SZ47,0.879706152,0.885901891,0.735304228,1.118357488,0.734966592,0.938947368,0.432773109,0.64573991,1.101049548,0.818181818,0.737288136,440000,70000,7e,0.820746931,Y00
SZ48,0.910233393,0.913584157,0.871934605,1.104265403,0.790992259,0.906631763,0.513761468,0.753246753,1.098568411,0.912621359,0.810882297,440000,80000,3e,0.87152017,Y00
SZ49,1.019774011,1.002365299,0.76408787,1.056074766,0.949367089,0.849834983,0.534883721,0.896713615,1.104362497,0.927536232,0.79292006,440000,90000,8e,0.899810922,Y00
SZ57,0.907813872,0.8741534,0.86473607,1.099056604,0.806379822,0.825345248,0.457983193,0.721461187,1.108582266,0.949494949,0.81725196,450000,70000,4e,0.857478052,Y00
SZ58,0.968393327,0.977808955,0.839809384,1.089622642,0.890207715,0.867587327,0.428571429,0.885844749,1.092460882,0.848484848,0.796454143,450000,80000,4e,0.880476855,Y00
SZ59,0.980225989,0.985438202,0.76313276,1.056074766,0.896624473,0.823432343,0.534883721,0.854460094,1.099301036,0.917874396,0.810038225,450000,90000,8e,0.883771455,Y00
SZ68,0.899912204,0.945916666,0.867668622,1.066037736,0.870178042,0.794476036,0.483193277,0.776255708,1.086770982,0.974747475,0.804977838,460000,80000,4e,0.870012235,Y00
SZ69,0.970809793,0.974094591,0.70805476,1.056074766,0.827004219,0.79950495,0.525581395,0.82629108,1.097613883,0.937198068,0.862389895,460000,90000,8e,0.871328855,Y00
SZ79,0.989642185,0.969130912,0.76599809,1.053738318,0.837552743,0.79950495,0.525581395,0.816901408,1.096890817,0.946859903,0.84842945,470000,90000,8e,0.877293652,Y00
SZ89,0.920983319,0.926954263,0.820381232,1.061320755,0.848664688,0.778229082,0.487394958,0.757990868,1.071834993,0.98989899,0.754176611,480000,90000,4e,0.856166342,Y00
SZ99,0.995291902,0.861264698,0.692773002,1.007009346,0.835443038,0.656765677,0.474418605,0.713615023,1.064352856,0.90821256,0.847099884,490000,90000,8e,0.823295145,Y00
TA00,0.548440066,0.948600959,0.532228361,0.972292191,0.678100264,0.496826836,0.298245614,0.798780488,0.880685008,0.839285714,0.718152524,500000,400000,9e,0.701058002,Y00
TA01,0.683087028,0.972823404,0.522651934,0.964735516,0.567282322,0.472348141,0.339181287,0.780487805,0.908197642,0.883928571,0.69538131,500000,410000,9e,0.70819136,Y00
TA02,0.561576355,0.978149293,0.646040516,0.677581864,0.542656113,0.378966455,0.30994152,0.859756098,0.861313869,0.794642857,0.864017186,500000,420000,9e,0.67951292,Y00
TA03,0.704433498,0.961209279,0.645303867,0.793450882,0.478452067,0.395285585,0.34502924,0.786585366,0.877596856,0.758928571,0.87755102,500000,430000,9e,0.693075112,Y00
TA04,0.988505747,0.995158696,0.54732965,0.798488665,0.532102023,0.482320943,0.333333333,0.926829268,0.920269512,0.75,0.723093448,500000,440000,9e,0.727039208,Y00
TA05,0.908045977,0.93108422,0.547697974,0.765743073,0.554969217,0.490480508,0.380116959,0.786585366,0.900336889,0.723214286,0.728893663,500000,450000,9e,0.701560739,Y00
TA06,0.742200328,0.879459949,0.485451197,0.743073048,0.443271768,0.475067996,0.380116959,0.792682927,0.881246491,0.660714286,0.690870032,500000,460000,9e,0.652195907,Y00
TA07,0.733990148,0.881891976,0.488766114,0.770780856,0.406332454,0.516772439,0.391812865,0.719512195,0.898371701,0.6875,0.695810956,500000,470000,9e,0.653776519,Y00
TA08,0.927350427,0.931130914,0.56449019,0.994134897,0.739175258,0.588614393,0.406593407,0.873239437,0.958393948,0.609929078,0.696327212,500000,480000,13e,0.753579924,Y00
TA09,0.379247016,0.951299752,0.684427638,0.814009662,0.429101707,0.670526316,0.264705882,0.632286996,0.802782524,0.344497608,0.778072034,500000,490000,7e,0.613723376,Y00
TA10,0.724137931,0.936258819,0.594843462,0.979848866,0.547933157,0.505893019,0.34502924,0.87195122,0.88826502,0.955357143,0.750161117,510000,400000,9e,0.736334454,Y00
TA11,0.594417077,0.939124243,0.620626151,0.9697733,0.572559367,0.45149592,0.269005848,0.87804878,0.900336889,0.839285714,0.808807734,510000,410000,9e,0.713043729,Y00
TA12,0.638752053,0.943367209,0.634990792,0.705289673,0.53649956,0.315503173,0.30994152,0.829268293,0.868613139,0.776785714,0.857142857,510000,420000,9e,0.674195817,Y00
TA13,0.860869565,0.846177631,0.500755972,0.820512821,0.486815416,0.417926566,0.275,1.177419355,0.885598142,0.471014493,0.657787249,510000,430000,16e,0.67271611,Y00
TA14,1.189130435,0.879412612,0.416994255,1.022435897,0.617647059,0.525917927,0.35,1.112903226,0.908246225,0.601449275,0.574675901,510000,440000,16e,0.745346619,Y00
TA15,0.843478261,0.775583169,0.458723919,0.823717949,0.524340771,0.348812095,0.33125,1.096774194,0.908826945,0.471014493,0.597584798,510000,450000,16e,0.652736963,Y00
TA16,0.954347826,0.831623963,0.51738736,0.977564103,0.546653144,0.501079914,0.43125,1.008064516,0.905342625,0.586956522,0.705736104,510000,460000,16e,0.724182371,Y00
TA17,0.991304348,0.82323451,0.467795585,1.057692308,0.564908722,0.660907127,0.44375,0.991935484,0.93815331,0.594202899,0.616586752,510000,470000,16e,0.740951913,Y00
TA18,0.323232323,0.74497588,0.593674802,0.707729469,0.300668151,0.424210526,0.256302521,0.591928251,0.7310227,0.282296651,0.763064972,510000,480000,7e,0.51991875,Y00
TA20,0.507389163,0.911168442,0.638305709,0.944584383,0.588390501,0.447869447,0.116959064,0.798780488,0.884053902,0.696428571,0.82943072,520000,400000,9e,0.669396399,Y00
TA21,0.597701149,0.913989503,0.632044199,0.705289673,0.342128408,0.30099728,0.228070175,0.847560976,0.896406513,0.794642857,0.851557465,520000,410000,9e,0.646398927,Y00
TA22,0.836956522,0.842727096,0.409434533,0.830128205,0.520283976,0.32937365,0.325,1.169354839,0.879790941,0.514492754,0.573432783,520000,420000,16e,0.657361391,Y00
TA23,0.673913043,0.801293426,0.410039311,0.804487179,0.436105477,0.333693305,0.33125,1.080645161,0.886759582,0.449275362,0.572367253,520000,430000,16e,0.6163481,Y00
TA24,0.893478261,0.771249037,0.473238585,0.820512821,0.53346856,0.379049676,0.35625,1.016129032,0.888211382,0.47826087,0.638607707,520000,440000,16e,0.658950539,Y00
TA26,0.373737374,0.81610371,0.653145411,0.698067633,0.288047513,0.414736842,0.268907563,0.573991031,0.749572858,0.248803828,0.814088983,520000,460000,7e,0.536291159,Y00
TA27,0.965217391,0.772176656,0.527970971,0.961538462,0.487829615,0.481641469,0.41875,1.040322581,0.898083624,0.463768116,0.710886166,520000,470000,16e,0.702562277,Y00
TA30,0.746861925,0.961318582,0.936319482,0.750677507,0.594567404,0.418041804,0.102857143,1.030075188,0.909413854,0.818965517,0.938628995,530000,400000,12e,0.746157037,Y00
TA31,0.806521739,0.790650434,0.52555186,0.907051282,0.46653144,0.382289417,0.11875,1.008064516,1.015389082,0.586956522,0.727046706,530000,410000,16e,0.666800273,Y00
TA32,0.832608696,0.812495087,0.404596311,0.833333333,0.417849899,0.348812095,0.3,1.112903226,0.882404181,0.557971014,0.575563843,530000,420000,16e,0.643503426,Y00
TA33,0.330508475,0.700683564,0.425660618,0.719626168,0.309423347,0.25660066,0.08372093,0.591549296,0.823812967,0.299516908,0.538308127,530000,430000,8e,0.461764642,Y00
TA40,0.337099812,0.753636791,0.537726839,0.661214953,0.337552743,0.27310231,0.074418605,0.535211268,0.839961436,0.342995169,0.663287353,540000,400000,8e,0.486927934,Y00
TA41,0.34086629,0.785363993,0.556510665,0.658878505,0.322081575,0.281353135,0.093023256,0.591549296,0.837069173,0.400966184,0.673591491,540000,410000,8e,0.503750324,Y00
TA42,0.281544256,0.374978835,0.627825533,0.904205607,0.26230661,0.283828383,0.265116279,0.422535211,0.941672692,0.193236715,0.68190128,540000,420000,8e,0.476286491,Y00
TF00,0.835789474,0.993335945,0.728057554,0.87032419,0.814964611,0.96919692,0.400943396,1.068322981,1.034947716,0.825,0.864653487,500000,300000,11e,0.855048752,Y00
TF01,0.92,0.963221835,0.706954436,0.87032419,0.768452983,0.935093509,0.363207547,0.97515528,1.033847001,0.791666667,0.866608733,500000,310000,11e,0.835866562,Y00
TF02,0.953684211,0.939236878,0.770263789,0.872817955,0.710819009,0.906490649,0.344339623,0.913043478,1.027242708,0.758333333,0.878991962,500000,320000,11e,0.825023963,Y00
TF03,0.768421053,0.8743627,0.634052758,0.855361596,0.506572295,0.705170517,0.075471698,0.807453416,0.917721519,0.675,0.77123615,500000,330000,11e,0.690074882,Y00
TF04,1.096842105,0.921705486,0.783693046,0.927680798,0.610717897,0.793179318,0.075471698,0.844720497,0.94909191,0.775,0.844232023,500000,340000,11e,0.783848616,Y00
TF05,0.753684211,0.850507942,0.714148681,0.850374065,0.406471183,0.640264026,0.070754717,0.745341615,0.862135388,0.583333333,0.783836628,500000,350000,11e,0.660077435,Y00
TF06,1.206315789,0.964324193,0.672901679,1.009975062,0.71991911,0.712871287,0.061320755,0.788819876,0.867088608,0.741666667,0.750814686,500000,360000,11e,0.772365247,Y00
TF07,1.175732218,1.056371509,0.835402051,1.06504065,0.765593561,0.696369637,0.068571429,0.977443609,0.940497336,0.801724138,0.842982862,500000,370000,12e,0.838702636,Y00
TF08,0.635983264,0.961188071,0.730706962,1.008130081,0.594567404,0.594059406,0.08,0.879699248,0.90615749,0.612068966,0.753821214,500000,380000,12e,0.705125646,Y00
TF09,0.996715928,1.004810591,0.525966851,0.989924433,0.73878628,0.52674524,0.111111111,0.859756098,0.89556429,0.928571429,0.716648765,500000,390000,9e,0.754054638,Y00
TF10,0.870292887,1.088219734,0.830005397,0.943089431,0.874245473,0.99889989,0.485714286,1.315789474,1.09946714,0.844827586,0.936081519,510000,300000,12e,0.935148438,Y00
TF11,0.753138075,1.100224433,0.690771722,0.91598916,0.877263581,0.947194719,0.405714286,1.195488722,1.044701007,0.784482759,0.837193145,510000,310000,12e,0.868378328,Y00
TF12,0.520920502,0.985155518,0.679978413,0.899728997,0.724346076,0.698569857,0.388571429,1.052631579,0.972468917,0.672413793,0.831171839,510000,320000,12e,0.765996084,Y00
TF13,0.853556485,0.946161806,0.695089045,0.956639566,0.658953722,0.578657866,0.085714286,0.954887218,0.932800474,0.525862069,0.82561371,510000,330000,12e,0.728539659,Y00
TF14,0.937238494,0.946446134,0.706961684,1.008130081,0.704225352,0.654565457,0.074285714,0.909774436,0.923327413,0.560344828,0.808939324,510000,340000,12e,0.748567174,Y00
TF15,1.133891213,1.019957724,0.709660011,1.037940379,0.665995976,0.682068207,0.057142857,0.92481203,0.942569568,0.698275862,0.78994905,510000,350000,12e,0.787478443,Y00
TF16,1.127615063,1.033970197,0.772800863,1.059620596,0.708249497,0.667766777,0.068571429,0.939849624,0.941089402,0.818965517,0.807549792,510000,360000,12e,0.81327716,Y00
TF17,1.170526316,0.964821122,0.784172662,0.965087282,0.7239636,0.663366337,0.061320755,0.782608696,0.855255916,0.783333333,0.78839887,510000,370000,11e,0.776623172,Y00
TF18,0.968421053,0.930676246,0.795683453,0.975062344,0.800808898,0.619361936,0.070754717,0.782608696,0.838745184,0.833333333,0.814686074,510000,380000,11e,0.76637654,Y00
TF19,0.819376026,0.974081506,0.609208103,0.992443325,0.616534741,0.492293744,0.105263158,0.87195122,0.869736103,0.946428571,0.804511278,510000,390000,9e,0.736529798,Y00
TF20,0.970711297,1.036938161,0.683756071,0.924119241,0.690140845,0.678767877,0.434285714,1.082706767,0.999111901,0.801724138,0.833719314,520000,300000,12e,0.830543757,Y00
TF21,0.312554873,0.850696221,0.458577713,0.603773585,0.43768546,0.448415922,0.235294118,0.611872146,0.717164533,0.449494949,0.61660416,520000,310000,4e,0.522012153,Y00
TF22,0.39596137,0.860986625,0.51356305,0.768867925,0.496290801,0.570268075,0.260504202,0.643835616,0.781412992,0.434343434,0.634503921,520000,320000,4e,0.578230728,Y00
TF23,0.110623354,0.803448991,0.471774194,0.601415094,0.295994065,0.36149472,0.058823529,0.511415525,0.571360835,0.348484848,0.60705762,520000,330000,4e,0.431081161,Y00
TF24,0.100965759,0.796545496,0.476173021,0.580188679,0.289317507,0.36149472,0.067226891,0.570776256,0.486960645,0.358585859,0.599045346,520000,340000,4e,0.42611638,Y00
TF25,1.129707113,1.033932908,0.728008635,1.051490515,0.653923541,0.682068207,0.062857143,0.947368421,0.939609236,0.801724138,0.808707735,520000,350000,12e,0.803581599,Y00
TF26,1.189473684,0.973214664,0.814388489,0.992518703,0.679474216,0.668866887,0.066037736,0.795031056,0.863511282,0.816666667,0.859439496,520000,360000,11e,0.79260208,Y00
TF27,0.88,0.896045292,0.647961631,0.960099751,0.551061678,0.608360836,0.070754717,0.714285714,0.842872867,0.758333333,0.732782968,520000,370000,11e,0.696596253,Y00
TF28,0.564860427,0.910724808,0.546961326,1.002518892,0.436235708,0.456029012,0.087719298,0.68902439,0.825098259,0.625,0.737271751,520000,380000,9e,0.625585806,Y00
TF29,0.486042693,0.903540204,0.489134438,0.947103275,0.46701847,0.411604714,0.093567251,0.743902439,0.837170129,0.6875,0.692803437,520000,390000,9e,0.614489732,Y00
TF30,0.427568042,0.881821681,0.457478006,0.813679245,0.53041543,0.448415922,0.319327731,0.634703196,0.778805121,0.484848485,0.619843164,530000,300000,4e,0.581536911,Y00
TF31,0.253731343,0.82441985,0.454178886,0.589622642,0.482937685,0.411860276,0.264705882,0.621004566,0.699620673,0.429292929,0.617967951,530000,310000,4e,0.513576608,Y00
TF32,0.199297629,0.804879518,0.457844575,0.580188679,0.396142433,0.389926889,0.180672269,0.611872146,0.636794689,0.378787879,0.610637572,530000,320000,4e,0.477004025,Y00
TF33,0.414398595,0.81542417,0.577346041,0.660377358,0.548961424,0.367181154,0.058823529,0.470319635,0.847083926,0.409090909,0.670473917,530000,330000,4e,0.530861878,Y00
TF34,0.35381914,0.816298211,0.526392962,0.648584906,0.327151335,0.366368806,0.054621849,0.461187215,0.58416311,0.353535354,0.623423116,530000,340000,4e,0.465049637,Y00
TF35,0.278314311,0.824663887,0.474706745,0.646226415,0.284866469,0.356620634,0.046218487,0.515981735,0.665007112,0.404040404,0.588135015,530000,350000,4e,0.462252838,Y00
TF36,0.861052632,0.903685845,0.726618705,0.955112219,0.650151668,0.635863586,0.061320755,0.757763975,0.839020363,0.716666667,0.773408647,530000,360000,11e,0.716424097,Y00
TF37,0.814736842,0.87626253,0.712709832,0.97755611,0.50859454,0.581958196,0.070754717,0.726708075,0.815354981,0.633333333,0.754942429,530000,370000,11e,0.679355599,Y00
TF38,0.679916318,0.94722454,0.791689153,1.01897019,0.623742455,0.574257426,0.085714286,0.894736842,0.87714624,0.568965517,0.809402501,530000,380000,12e,0.715615042,Y00
TF39,0.665271967,0.937275393,0.705342688,0.994579946,0.693158954,0.542354235,0.091428571,0.92481203,0.882474837,0.629310345,0.748263085,530000,390000,12e,0.710388368,Y00
TF40,0.369622476,0.835369869,0.49670088,0.641509434,0.528189911,0.426482535,0.285714286,0.611872146,0.74134661,0.434343434,0.638083873,540000,300000,4e,0.546294132,Y00
TF41,0.551360843,0.920378533,0.484237537,0.787735849,0.738130564,0.632818846,0.327731092,0.721461187,0.906590801,0.5,0.626832595,540000,310000,4e,0.654297986,Y00
TF42,0.363476734,0.811117272,0.456744868,0.686320755,0.551928783,0.37530463,0.075630252,0.566210046,0.804883831,0.409090909,0.61097852,540000,320000,4e,0.519244236,Y00
TF43,0.21334504,0.795199717,0.708944282,0.608490566,0.394658754,0.355808286,0.06302521,0.557077626,0.697961119,0.368686869,0.793044664,540000,330000,4e,0.505112921,Y00
TF44,0.306409131,0.799784349,0.700879765,0.636792453,0.350890208,0.330625508,0.06302521,0.515981735,0.747747748,0.388888889,0.779577225,540000,340000,4e,0.510963838,Y00
TF45,0.247585601,0.8284143,0.475439883,0.639150943,0.301186944,0.353371243,0.058823529,0.506849315,0.588904694,0.373737374,0.596317763,540000,350000,4e,0.451798326,Y00
TF46,0.400351185,0.843236239,0.617302053,0.898584906,0.447329377,0.458164094,0.058823529,0.547945205,0.699383594,0.323232323,0.679849983,540000,360000,4e,0.543109317,Y00
